primary_label,scientific_name,common_name,filename,rating,train
sibtan2,Ramphocelus carbo,Silver-beaked Tanager,XC389658.ogg,0.0,0
sibtan2,Ramphocelus carbo,Silver-beaked Tanager,XC390440.ogg,4.5,1
sibtan2,Ramphocelus carbo,Silver-beaked Tanager,XC395704.ogg,4.0,1
sibtan2,Ramphocelus carbo,Silver-beaked Tanager,XC413509.ogg,4.5,1
sibtan2,Ramphocelus carbo,Silver-beaked Tanager,XC419213.ogg,5.0,1
sibtan2,Ramphocelus carbo,Silver-beaked Tanager,XC419477.ogg,0.0,0
sibtan2,Ramphocelus carbo,Silver-beaked Tanager,XC423628.ogg,5.0,1
sibtan2,Ramphocelus carbo,Silver-beaked Tanager,XC428452.ogg,4.5,0
sibtan2,Ramphocelus carbo,Silver-beaked Tanager,XC428632.ogg,5.0,0
sibtan2,Ramphocelus carbo,Silver-beaked Tanager,XC430959.ogg,4.0,0
sibtan2,Ramphocelus carbo,Silver-beaked Tanager,XC435632.ogg,5.0,1
sibtan2,Ramphocelus carbo,Silver-beaked Tanager,XC441328.ogg,0.0,1
sibtan2,Ramphocelus carbo,Silver-beaked Tanager,XC44435.ogg,4.0,1
sibtan2,Ramphocelus carbo,Silver-beaked Tanager,XC446748.ogg,5.0,0
sibtan2,Ramphocelus carbo,Silver-beaked Tanager,XC447017.ogg,4.5,1
sibtan2,Ramphocelus carbo,Silver-beaked Tanager,XC448166.ogg,4.0,0
sibtan2,Ramphocelus carbo,Silver-beaked Tanager,XC450778.ogg,0.0,1
sibtan2,Ramphocelus carbo,Silver-beaked Tanager,XC454292.ogg,4.0,0
sibtan2,Ramphocelus carbo,Silver-beaked Tanager,XC455113.ogg,3.5,1
sibtan2,Ramphocelus carbo,Silver-beaked Tanager,XC460335.ogg,3.5,0
sibtan2,Ramphocelus carbo,Silver-beaked Tanager,XC462882.ogg,5.0,1
sibtan2,Ramphocelus carbo,Silver-beaked Tanager,XC462883.ogg,5.0,0
sibtan2,Ramphocelus carbo,Silver-beaked Tanager,XC468127.ogg,5.0,1
sibtan2,Ramphocelus carbo,Silver-beaked Tanager,XC469178.ogg,4.0,1
sibtan2,Ramphocelus carbo,Silver-beaked Tanager,XC480379.ogg,0.0,1
sibtan2,Ramphocelus carbo,Silver-beaked Tanager,XC494069.ogg,4.5,1
sibtan2,Ramphocelus carbo,Silver-beaked Tanager,XC496466.ogg,0.0,0
sibtan2,Ramphocelus carbo,Silver-beaked Tanager,XC496467.ogg,0.0,1
sibtan2,Ramphocelus carbo,Silver-beaked Tanager,XC496469.ogg,0.0,1
sibtan2,Ramphocelus carbo,Silver-beaked Tanager,XC497142.ogg,0.0,1
sibtan2,Ramphocelus carbo,Silver-beaked Tanager,XC505434.ogg,5.0,1
sibtan2,Ramphocelus carbo,Silver-beaked Tanager,XC506014.ogg,3.5,1
sibtan2,Ramphocelus carbo,Silver-beaked Tanager,XC506359.ogg,4.5,1
sibtan2,Ramphocelus carbo,Silver-beaked Tanager,XC508230.ogg,4.0,1
sibtan2,Ramphocelus carbo,Silver-beaked Tanager,XC513627.ogg,4.0,0
sibtan2,Ramphocelus carbo,Silver-beaked Tanager,XC516394.ogg,5.0,1
sibtan2,Ramphocelus carbo,Silver-beaked Tanager,XC556549.ogg,5.0,1
sibtan2,Ramphocelus carbo,Silver-beaked Tanager,XC556550.ogg,4.0,1
sibtan2,Ramphocelus carbo,Silver-beaked Tanager,XC558088.ogg,5.0,1
sibtan2,Ramphocelus carbo,Silver-beaked Tanager,XC569196.ogg,5.0,0
sibtan2,Ramphocelus carbo,Silver-beaked Tanager,XC577472.ogg,4.5,1
sibtan2,Ramphocelus carbo,Silver-beaked Tanager,XC589402.ogg,3.0,1
sibtan2,Ramphocelus carbo,Silver-beaked Tanager,XC591910.ogg,4.0,0
sibtan2,Ramphocelus carbo,Silver-beaked Tanager,XC594653.ogg,4.0,1
sibtan2,Ramphocelus carbo,Silver-beaked Tanager,XC594788.ogg,3.0,1
sibtan2,Ramphocelus carbo,Silver-beaked Tanager,XC595925.ogg,4.0,0
sibtan2,Ramphocelus carbo,Silver-beaked Tanager,XC59811.ogg,4.5,1
sibtan2,Ramphocelus carbo,Silver-beaked Tanager,XC613989.ogg,4.5,0
sibtan2,Ramphocelus carbo,Silver-beaked Tanager,XC613992.ogg,4.5,1
sibtan2,Ramphocelus carbo,Silver-beaked Tanager,XC63476.ogg,4.0,1
sibtan2,Ramphocelus carbo,Silver-beaked Tanager,XC63972.ogg,4.0,1
sibtan2,Ramphocelus carbo,Silver-beaked Tanager,XC63973.ogg,4.0,1
sibtan2,Ramphocelus carbo,Silver-beaked Tanager,XC74139.ogg,3.5,1
sibtan2,Ramphocelus carbo,Silver-beaked Tanager,XC74140.ogg,3.5,1
sibtan2,Ramphocelus carbo,Silver-beaked Tanager,XC74141.ogg,3.5,1
sibtan2,Ramphocelus carbo,Silver-beaked Tanager,XC8722.ogg,4.0,1
sinwre1,Thryophilus sinaloa,Sinaloa Wren,XC115766.ogg,5.0,0
sinwre1,Thryophilus sinaloa,Sinaloa Wren,XC147062.ogg,5.0,1
sinwre1,Thryophilus sinaloa,Sinaloa Wren,XC147183.ogg,3.0,1
sinwre1,Thryophilus sinaloa,Sinaloa Wren,XC147187.ogg,4.0,1
sinwre1,Thryophilus sinaloa,Sinaloa Wren,XC147188.ogg,4.0,1
sinwre1,Thryophilus sinaloa,Sinaloa Wren,XC147189.ogg,4.0,0
sinwre1,Thryophilus sinaloa,Sinaloa Wren,XC147752.ogg,3.0,0
sinwre1,Thryophilus sinaloa,Sinaloa Wren,XC158375.ogg,4.0,0
sinwre1,Thryophilus sinaloa,Sinaloa Wren,XC158400.ogg,5.0,1
sinwre1,Thryophilus sinaloa,Sinaloa Wren,XC170151.ogg,5.0,1
sinwre1,Thryophilus sinaloa,Sinaloa Wren,XC208939.ogg,4.5,1
sinwre1,Thryophilus sinaloa,Sinaloa Wren,XC217286.ogg,3.0,1
sinwre1,Thryophilus sinaloa,Sinaloa Wren,XC217287.ogg,5.0,1
sinwre1,Thryophilus sinaloa,Sinaloa Wren,XC22838.ogg,3.5,1
sinwre1,Thryophilus sinaloa,Sinaloa Wren,XC265816.ogg,5.0,1
sinwre1,Thryophilus sinaloa,Sinaloa Wren,XC265817.ogg,5.0,0
sinwre1,Thryophilus sinaloa,Sinaloa Wren,XC265818.ogg,5.0,0
sinwre1,Thryophilus sinaloa,Sinaloa Wren,XC265819.ogg,5.0,1
sinwre1,Thryophilus sinaloa,Sinaloa Wren,XC277387.ogg,4.5,1
sinwre1,Thryophilus sinaloa,Sinaloa Wren,XC277388.ogg,4.5,1
sinwre1,Thryophilus sinaloa,Sinaloa Wren,XC278887.ogg,4.5,0
sinwre1,Thryophilus sinaloa,Sinaloa Wren,XC278983.ogg,5.0,1
sinwre1,Thryophilus sinaloa,Sinaloa Wren,XC279006.ogg,5.0,0
sinwre1,Thryophilus sinaloa,Sinaloa Wren,XC297522.ogg,4.0,1
sinwre1,Thryophilus sinaloa,Sinaloa Wren,XC302652.ogg,4.5,1
sinwre1,Thryophilus sinaloa,Sinaloa Wren,XC308823.ogg,5.0,0
sinwre1,Thryophilus sinaloa,Sinaloa Wren,XC308824.ogg,5.0,0
sinwre1,Thryophilus sinaloa,Sinaloa Wren,XC308825.ogg,5.0,1
sinwre1,Thryophilus sinaloa,Sinaloa Wren,XC317002.ogg,5.0,1
sinwre1,Thryophilus sinaloa,Sinaloa Wren,XC317558.ogg,5.0,1
sinwre1,Thryophilus sinaloa,Sinaloa Wren,XC317559.ogg,5.0,1
sinwre1,Thryophilus sinaloa,Sinaloa Wren,XC317600.ogg,5.0,1
sinwre1,Thryophilus sinaloa,Sinaloa Wren,XC332551.ogg,4.5,1
sinwre1,Thryophilus sinaloa,Sinaloa Wren,XC332552.ogg,4.5,1
sinwre1,Thryophilus sinaloa,Sinaloa Wren,XC332560.ogg,5.0,1
sinwre1,Thryophilus sinaloa,Sinaloa Wren,XC332990.ogg,4.5,1
sinwre1,Thryophilus sinaloa,Sinaloa Wren,XC338029.ogg,4.5,1
sinwre1,Thryophilus sinaloa,Sinaloa Wren,XC338030.ogg,4.5,0
sinwre1,Thryophilus sinaloa,Sinaloa Wren,XC350783.ogg,4.5,1
sinwre1,Thryophilus sinaloa,Sinaloa Wren,XC353630.ogg,4.5,1
sinwre1,Thryophilus sinaloa,Sinaloa Wren,XC353631.ogg,4.5,1
sinwre1,Thryophilus sinaloa,Sinaloa Wren,XC353632.ogg,3.5,1
sinwre1,Thryophilus sinaloa,Sinaloa Wren,XC353633.ogg,5.0,1
sinwre1,Thryophilus sinaloa,Sinaloa Wren,XC376237.ogg,5.0,0
sinwre1,Thryophilus sinaloa,Sinaloa Wren,XC376246.ogg,5.0,1
sinwre1,Thryophilus sinaloa,Sinaloa Wren,XC387734.ogg,0.0,0
sinwre1,Thryophilus sinaloa,Sinaloa Wren,XC388478.ogg,0.0,1
sinwre1,Thryophilus sinaloa,Sinaloa Wren,XC401127.ogg,4.5,1
sinwre1,Thryophilus sinaloa,Sinaloa Wren,XC401128.ogg,4.5,1
sinwre1,Thryophilus sinaloa,Sinaloa Wren,XC401129.ogg,4.5,1
sinwre1,Thryophilus sinaloa,Sinaloa Wren,XC401130.ogg,4.5,0
sinwre1,Thryophilus sinaloa,Sinaloa Wren,XC402496.ogg,3.5,1
sinwre1,Thryophilus sinaloa,Sinaloa Wren,XC405775.ogg,2.0,1
sinwre1,Thryophilus sinaloa,Sinaloa Wren,XC406885.ogg,3.5,1
sinwre1,Thryophilus sinaloa,Sinaloa Wren,XC431282.ogg,2.5,1
sinwre1,Thryophilus sinaloa,Sinaloa Wren,XC431283.ogg,2.5,1
sinwre1,Thryophilus sinaloa,Sinaloa Wren,XC431284.ogg,3.0,1
sinwre1,Thryophilus sinaloa,Sinaloa Wren,XC431400.ogg,2.5,1
sinwre1,Thryophilus sinaloa,Sinaloa Wren,XC451602.ogg,3.5,1
sinwre1,Thryophilus sinaloa,Sinaloa Wren,XC451603.ogg,3.5,1
sinwre1,Thryophilus sinaloa,Sinaloa Wren,XC451604.ogg,3.5,1
sinwre1,Thryophilus sinaloa,Sinaloa Wren,XC451612.ogg,4.5,1
sinwre1,Thryophilus sinaloa,Sinaloa Wren,XC451613.ogg,3.5,1
sinwre1,Thryophilus sinaloa,Sinaloa Wren,XC451615.ogg,4.5,1
sinwre1,Thryophilus sinaloa,Sinaloa Wren,XC451618.ogg,4.5,0
sinwre1,Thryophilus sinaloa,Sinaloa Wren,XC451621.ogg,4.5,1
sinwre1,Thryophilus sinaloa,Sinaloa Wren,XC451625.ogg,4.5,1
sinwre1,Thryophilus sinaloa,Sinaloa Wren,XC451628.ogg,4.5,1
sinwre1,Thryophilus sinaloa,Sinaloa Wren,XC451634.ogg,4.5,1
sinwre1,Thryophilus sinaloa,Sinaloa Wren,XC451637.ogg,3.5,1
sinwre1,Thryophilus sinaloa,Sinaloa Wren,XC451640.ogg,4.5,1
sinwre1,Thryophilus sinaloa,Sinaloa Wren,XC451642.ogg,3.5,1
sinwre1,Thryophilus sinaloa,Sinaloa Wren,XC451645.ogg,3.5,1
sinwre1,Thryophilus sinaloa,Sinaloa Wren,XC451658.ogg,3.5,0
sinwre1,Thryophilus sinaloa,Sinaloa Wren,XC451659.ogg,4.5,0
sinwre1,Thryophilus sinaloa,Sinaloa Wren,XC451660.ogg,3.5,1
sinwre1,Thryophilus sinaloa,Sinaloa Wren,XC451661.ogg,4.5,1
sinwre1,Thryophilus sinaloa,Sinaloa Wren,XC451662.ogg,3.5,1
sinwre1,Thryophilus sinaloa,Sinaloa Wren,XC451663.ogg,4.5,0
sinwre1,Thryophilus sinaloa,Sinaloa Wren,XC451664.ogg,4.5,1
sinwre1,Thryophilus sinaloa,Sinaloa Wren,XC451665.ogg,3.5,1
sinwre1,Thryophilus sinaloa,Sinaloa Wren,XC451666.ogg,3.5,1
sinwre1,Thryophilus sinaloa,Sinaloa Wren,XC451667.ogg,3.5,1
sinwre1,Thryophilus sinaloa,Sinaloa Wren,XC451668.ogg,4.5,1
sinwre1,Thryophilus sinaloa,Sinaloa Wren,XC451669.ogg,4.5,1
sinwre1,Thryophilus sinaloa,Sinaloa Wren,XC498140.ogg,5.0,1
sinwre1,Thryophilus sinaloa,Sinaloa Wren,XC502064.ogg,3.5,1
sinwre1,Thryophilus sinaloa,Sinaloa Wren,XC502066.ogg,3.5,1
sinwre1,Thryophilus sinaloa,Sinaloa Wren,XC502070.ogg,4.5,1
sinwre1,Thryophilus sinaloa,Sinaloa Wren,XC502071.ogg,3.5,1
sinwre1,Thryophilus sinaloa,Sinaloa Wren,XC502072.ogg,4.5,0
sinwre1,Thryophilus sinaloa,Sinaloa Wren,XC502073.ogg,4.5,1
sinwre1,Thryophilus sinaloa,Sinaloa Wren,XC502074.ogg,3.5,1
sinwre1,Thryophilus sinaloa,Sinaloa Wren,XC502075.ogg,3.5,1
sinwre1,Thryophilus sinaloa,Sinaloa Wren,XC502101.ogg,3.5,1
sinwre1,Thryophilus sinaloa,Sinaloa Wren,XC502105.ogg,4.5,1
sinwre1,Thryophilus sinaloa,Sinaloa Wren,XC502110.ogg,3.5,1
sinwre1,Thryophilus sinaloa,Sinaloa Wren,XC502112.ogg,4.5,1
sinwre1,Thryophilus sinaloa,Sinaloa Wren,XC502115.ogg,4.5,1
sinwre1,Thryophilus sinaloa,Sinaloa Wren,XC513108.ogg,3.5,1
sinwre1,Thryophilus sinaloa,Sinaloa Wren,XC513109.ogg,4.5,1
sinwre1,Thryophilus sinaloa,Sinaloa Wren,XC513112.ogg,3.5,1
sinwre1,Thryophilus sinaloa,Sinaloa Wren,XC513116.ogg,4.5,0
sinwre1,Thryophilus sinaloa,Sinaloa Wren,XC513125.ogg,4.5,1
sinwre1,Thryophilus sinaloa,Sinaloa Wren,XC513126.ogg,2.5,0
sinwre1,Thryophilus sinaloa,Sinaloa Wren,XC513127.ogg,3.5,1
sinwre1,Thryophilus sinaloa,Sinaloa Wren,XC514069.ogg,5.0,1
sinwre1,Thryophilus sinaloa,Sinaloa Wren,XC65642.ogg,4.5,1
sltred,Myioborus miniatus,Slate-throated Redstart,XC117556.ogg,2.0,1
sltred,Myioborus miniatus,Slate-throated Redstart,XC120091.ogg,3.5,1
sltred,Myioborus miniatus,Slate-throated Redstart,XC120801.ogg,4.0,1
sltred,Myioborus miniatus,Slate-throated Redstart,XC123724.ogg,4.0,1
sltred,Myioborus miniatus,Slate-throated Redstart,XC126179.ogg,4.0,1
sltred,Myioborus miniatus,Slate-throated Redstart,XC126180.ogg,4.0,1
sltred,Myioborus miniatus,Slate-throated Redstart,XC128598.ogg,3.5,1
sltred,Myioborus miniatus,Slate-throated Redstart,XC129887.ogg,4.0,0
sltred,Myioborus miniatus,Slate-throated Redstart,XC129898.ogg,4.0,1
sltred,Myioborus miniatus,Slate-throated Redstart,XC130621.ogg,5.0,1
sltred,Myioborus miniatus,Slate-throated Redstart,XC130757.ogg,3.5,1
sltred,Myioborus miniatus,Slate-throated Redstart,XC130813.ogg,3.0,1
sltred,Myioborus miniatus,Slate-throated Redstart,XC131772.ogg,2.5,1
sltred,Myioborus miniatus,Slate-throated Redstart,XC133186.ogg,5.0,1
sltred,Myioborus miniatus,Slate-throated Redstart,XC134111.ogg,4.0,0
sltred,Myioborus miniatus,Slate-throated Redstart,XC134113.ogg,4.0,1
sltred,Myioborus miniatus,Slate-throated Redstart,XC135470.ogg,3.5,0
sltred,Myioborus miniatus,Slate-throated Redstart,XC136044.ogg,5.0,0
sltred,Myioborus miniatus,Slate-throated Redstart,XC137811.ogg,5.0,1
sltred,Myioborus miniatus,Slate-throated Redstart,XC150148.ogg,5.0,1
sltred,Myioborus miniatus,Slate-throated Redstart,XC151169.ogg,5.0,0
sltred,Myioborus miniatus,Slate-throated Redstart,XC160954.ogg,4.0,0
sltred,Myioborus miniatus,Slate-throated Redstart,XC162072.ogg,3.0,1
sltred,Myioborus miniatus,Slate-throated Redstart,XC164514.ogg,5.0,1
sltred,Myioborus miniatus,Slate-throated Redstart,XC167975.ogg,4.0,1
sltred,Myioborus miniatus,Slate-throated Redstart,XC167981.ogg,4.5,1
sltred,Myioborus miniatus,Slate-throated Redstart,XC167982.ogg,5.0,1
sltred,Myioborus miniatus,Slate-throated Redstart,XC168197.ogg,5.0,1
sltred,Myioborus miniatus,Slate-throated Redstart,XC180445.ogg,4.0,0
sltred,Myioborus miniatus,Slate-throated Redstart,XC180449.ogg,3.0,1
sltred,Myioborus miniatus,Slate-throated Redstart,XC180461.ogg,3.5,0
sltred,Myioborus miniatus,Slate-throated Redstart,XC184968.ogg,4.0,0
sltred,Myioborus miniatus,Slate-throated Redstart,XC184969.ogg,4.0,1
sltred,Myioborus miniatus,Slate-throated Redstart,XC186159.ogg,4.0,1
sltred,Myioborus miniatus,Slate-throated Redstart,XC186588.ogg,4.0,0
sltred,Myioborus miniatus,Slate-throated Redstart,XC195447.ogg,4.0,1
sltred,Myioborus miniatus,Slate-throated Redstart,XC201096.ogg,4.5,1
sltred,Myioborus miniatus,Slate-throated Redstart,XC207507.ogg,5.0,1
sltred,Myioborus miniatus,Slate-throated Redstart,XC207791.ogg,4.0,1
sltred,Myioborus miniatus,Slate-throated Redstart,XC207943.ogg,5.0,1
sltred,Myioborus miniatus,Slate-throated Redstart,XC212188.ogg,4.0,1
sltred,Myioborus miniatus,Slate-throated Redstart,XC212289.ogg,4.0,1
sltred,Myioborus miniatus,Slate-throated Redstart,XC212290.ogg,5.0,1
sltred,Myioborus miniatus,Slate-throated Redstart,XC212415.ogg,4.0,1
sltred,Myioborus miniatus,Slate-throated Redstart,XC213404.ogg,5.0,1
sltred,Myioborus miniatus,Slate-throated Redstart,XC217003.ogg,4.0,1
sltred,Myioborus miniatus,Slate-throated Redstart,XC235987.ogg,4.5,1
sltred,Myioborus miniatus,Slate-throated Redstart,XC235989.ogg,4.5,1
sltred,Myioborus miniatus,Slate-throated Redstart,XC235990.ogg,4.5,0
sltred,Myioborus miniatus,Slate-throated Redstart,XC235991.ogg,4.5,1
sltred,Myioborus miniatus,Slate-throated Redstart,XC236535.ogg,2.5,1
sltred,Myioborus miniatus,Slate-throated Redstart,XC236663.ogg,2.5,1
sltred,Myioborus miniatus,Slate-throated Redstart,XC237853.ogg,4.5,1
sltred,Myioborus miniatus,Slate-throated Redstart,XC241517.ogg,3.5,1
sltred,Myioborus miniatus,Slate-throated Redstart,XC241518.ogg,3.0,1
sltred,Myioborus miniatus,Slate-throated Redstart,XC242859.ogg,4.0,0
sltred,Myioborus miniatus,Slate-throated Redstart,XC242860.ogg,4.0,1
sltred,Myioborus miniatus,Slate-throated Redstart,XC242861.ogg,4.5,1
sltred,Myioborus miniatus,Slate-throated Redstart,XC242862.ogg,3.5,0
sltred,Myioborus miniatus,Slate-throated Redstart,XC242863.ogg,4.0,1
sltred,Myioborus miniatus,Slate-throated Redstart,XC244794.ogg,4.0,1
sltred,Myioborus miniatus,Slate-throated Redstart,XC245540.ogg,2.5,1
sltred,Myioborus miniatus,Slate-throated Redstart,XC245552.ogg,4.0,1
sltred,Myioborus miniatus,Slate-throated Redstart,XC245597.ogg,3.0,1
sltred,Myioborus miniatus,Slate-throated Redstart,XC251159.ogg,3.0,1
sltred,Myioborus miniatus,Slate-throated Redstart,XC251160.ogg,5.0,1
sltred,Myioborus miniatus,Slate-throated Redstart,XC251161.ogg,3.5,0
sltred,Myioborus miniatus,Slate-throated Redstart,XC251163.ogg,3.5,1
sltred,Myioborus miniatus,Slate-throated Redstart,XC251164.ogg,3.5,1
sltred,Myioborus miniatus,Slate-throated Redstart,XC252182.ogg,5.0,0
sltred,Myioborus miniatus,Slate-throated Redstart,XC254235.ogg,5.0,1
sltred,Myioborus miniatus,Slate-throated Redstart,XC259491.ogg,5.0,0
sltred,Myioborus miniatus,Slate-throated Redstart,XC259492.ogg,4.5,0
sltred,Myioborus miniatus,Slate-throated Redstart,XC259493.ogg,4.5,0
sltred,Myioborus miniatus,Slate-throated Redstart,XC259494.ogg,5.0,1
sltred,Myioborus miniatus,Slate-throated Redstart,XC259495.ogg,5.0,1
sltred,Myioborus miniatus,Slate-throated Redstart,XC259496.ogg,5.0,1
sltred,Myioborus miniatus,Slate-throated Redstart,XC259497.ogg,5.0,1
sltred,Myioborus miniatus,Slate-throated Redstart,XC259498.ogg,5.0,0
sltred,Myioborus miniatus,Slate-throated Redstart,XC261110.ogg,5.0,1
sltred,Myioborus miniatus,Slate-throated Redstart,XC261111.ogg,5.0,1
sltred,Myioborus miniatus,Slate-throated Redstart,XC262496.ogg,4.5,1
sltred,Myioborus miniatus,Slate-throated Redstart,XC275595.ogg,5.0,1
sltred,Myioborus miniatus,Slate-throated Redstart,XC275596.ogg,4.5,1
sltred,Myioborus miniatus,Slate-throated Redstart,XC276225.ogg,3.5,1
sltred,Myioborus miniatus,Slate-throated Redstart,XC282418.ogg,3.5,1
sltred,Myioborus miniatus,Slate-throated Redstart,XC282606.ogg,3.5,1
sltred,Myioborus miniatus,Slate-throated Redstart,XC288181.ogg,3.5,1
sltred,Myioborus miniatus,Slate-throated Redstart,XC291500.ogg,3.5,1
sltred,Myioborus miniatus,Slate-throated Redstart,XC291501.ogg,4.0,1
sltred,Myioborus miniatus,Slate-throated Redstart,XC293253.ogg,3.5,1
sltred,Myioborus miniatus,Slate-throated Redstart,XC295631.ogg,2.5,1
sltred,Myioborus miniatus,Slate-throated Redstart,XC296789.ogg,3.5,0
sltred,Myioborus miniatus,Slate-throated Redstart,XC307017.ogg,4.0,1
sltred,Myioborus miniatus,Slate-throated Redstart,XC30838.ogg,3.0,0
sltred,Myioborus miniatus,Slate-throated Redstart,XC313018.ogg,4.0,1
sltred,Myioborus miniatus,Slate-throated Redstart,XC31513.ogg,3.5,1
sltred,Myioborus miniatus,Slate-throated Redstart,XC316347.ogg,3.5,1
sltred,Myioborus miniatus,Slate-throated Redstart,XC321849.ogg,2.5,1
sltred,Myioborus miniatus,Slate-throated Redstart,XC323640.ogg,4.0,1
sltred,Myioborus miniatus,Slate-throated Redstart,XC323645.ogg,4.0,1
sltred,Myioborus miniatus,Slate-throated Redstart,XC326033.ogg,5.0,1
sltred,Myioborus miniatus,Slate-throated Redstart,XC332165.ogg,4.0,1
sltred,Myioborus miniatus,Slate-throated Redstart,XC334847.ogg,5.0,1
sltred,Myioborus miniatus,Slate-throated Redstart,XC334848.ogg,4.5,1
sltred,Myioborus miniatus,Slate-throated Redstart,XC334849.ogg,3.5,1
sltred,Myioborus miniatus,Slate-throated Redstart,XC334850.ogg,4.0,1
sltred,Myioborus miniatus,Slate-throated Redstart,XC341436.ogg,5.0,1
sltred,Myioborus miniatus,Slate-throated Redstart,XC347775.ogg,3.5,0
sltred,Myioborus miniatus,Slate-throated Redstart,XC349164.ogg,3.5,1
sltred,Myioborus miniatus,Slate-throated Redstart,XC350180.ogg,5.0,1
sltred,Myioborus miniatus,Slate-throated Redstart,XC353750.ogg,5.0,1
sltred,Myioborus miniatus,Slate-throated Redstart,XC354949.ogg,4.0,1
sltred,Myioborus miniatus,Slate-throated Redstart,XC371083.ogg,3.0,1
sltred,Myioborus miniatus,Slate-throated Redstart,XC371303.ogg,4.0,0
sltred,Myioborus miniatus,Slate-throated Redstart,XC375260.ogg,5.0,1
sltred,Myioborus miniatus,Slate-throated Redstart,XC378416.ogg,4.0,1
sltred,Myioborus miniatus,Slate-throated Redstart,XC381152.ogg,2.5,1
sltred,Myioborus miniatus,Slate-throated Redstart,XC381153.ogg,3.0,1
sltred,Myioborus miniatus,Slate-throated Redstart,XC398352.ogg,5.0,1
sltred,Myioborus miniatus,Slate-throated Redstart,XC410246.ogg,5.0,1
sltred,Myioborus miniatus,Slate-throated Redstart,XC423751.ogg,5.0,0
sltred,Myioborus miniatus,Slate-throated Redstart,XC423754.ogg,3.5,1
sltred,Myioborus miniatus,Slate-throated Redstart,XC424148.ogg,5.0,1
sltred,Myioborus miniatus,Slate-throated Redstart,XC432244.ogg,3.0,1
sltred,Myioborus miniatus,Slate-throated Redstart,XC432830.ogg,4.5,1
sltred,Myioborus miniatus,Slate-throated Redstart,XC434445.ogg,1.0,1
sltred,Myioborus miniatus,Slate-throated Redstart,XC43491.ogg,3.0,1
sltred,Myioborus miniatus,Slate-throated Redstart,XC43548.ogg,3.0,1
sltred,Myioborus miniatus,Slate-throated Redstart,XC43549.ogg,3.5,1
sltred,Myioborus miniatus,Slate-throated Redstart,XC43898.ogg,2.5,1
sltred,Myioborus miniatus,Slate-throated Redstart,XC43909.ogg,3.5,1
sltred,Myioborus miniatus,Slate-throated Redstart,XC451247.ogg,4.5,1
sltred,Myioborus miniatus,Slate-throated Redstart,XC451248.ogg,3.5,1
sltred,Myioborus miniatus,Slate-throated Redstart,XC456666.ogg,5.0,1
sltred,Myioborus miniatus,Slate-throated Redstart,XC457108.ogg,5.0,1
sltred,Myioborus miniatus,Slate-throated Redstart,XC459598.ogg,5.0,1
sltred,Myioborus miniatus,Slate-throated Redstart,XC461301.ogg,3.5,0
sltred,Myioborus miniatus,Slate-throated Redstart,XC468091.ogg,5.0,1
sltred,Myioborus miniatus,Slate-throated Redstart,XC471393.ogg,2.5,1
sltred,Myioborus miniatus,Slate-throated Redstart,XC471395.ogg,3.0,1
sltred,Myioborus miniatus,Slate-throated Redstart,XC474206.ogg,4.0,1
sltred,Myioborus miniatus,Slate-throated Redstart,XC476330.ogg,5.0,1
sltred,Myioborus miniatus,Slate-throated Redstart,XC493912.ogg,2.5,1
sltred,Myioborus miniatus,Slate-throated Redstart,XC494291.ogg,0.0,1
sltred,Myioborus miniatus,Slate-throated Redstart,XC494293.ogg,0.0,0
sltred,Myioborus miniatus,Slate-throated Redstart,XC494294.ogg,0.0,1
sltred,Myioborus miniatus,Slate-throated Redstart,XC494295.ogg,0.0,0
sltred,Myioborus miniatus,Slate-throated Redstart,XC494296.ogg,0.0,1
sltred,Myioborus miniatus,Slate-throated Redstart,XC498221.ogg,3.0,1
sltred,Myioborus miniatus,Slate-throated Redstart,XC501807.ogg,4.5,1
sltred,Myioborus miniatus,Slate-throated Redstart,XC501808.ogg,4.5,1
sltred,Myioborus miniatus,Slate-throated Redstart,XC501809.ogg,3.5,0
sltred,Myioborus miniatus,Slate-throated Redstart,XC513071.ogg,5.0,1
sltred,Myioborus miniatus,Slate-throated Redstart,XC513569.ogg,4.0,0
sltred,Myioborus miniatus,Slate-throated Redstart,XC518042.ogg,4.0,1
sltred,Myioborus miniatus,Slate-throated Redstart,XC520591.ogg,5.0,0
sltred,Myioborus miniatus,Slate-throated Redstart,XC523961.ogg,4.0,0
sltred,Myioborus miniatus,Slate-throated Redstart,XC525773.ogg,4.0,1
sltred,Myioborus miniatus,Slate-throated Redstart,XC525795.ogg,4.0,1
sltred,Myioborus miniatus,Slate-throated Redstart,XC529316.ogg,4.0,1
sltred,Myioborus miniatus,Slate-throated Redstart,XC529317.ogg,4.0,1
sltred,Myioborus miniatus,Slate-throated Redstart,XC529389.ogg,4.0,1
sltred,Myioborus miniatus,Slate-throated Redstart,XC529390.ogg,4.0,1
sltred,Myioborus miniatus,Slate-throated Redstart,XC529531.ogg,4.0,1
sltred,Myioborus miniatus,Slate-throated Redstart,XC532565.ogg,4.0,0
sltred,Myioborus miniatus,Slate-throated Redstart,XC532566.ogg,4.0,1
sltred,Myioborus miniatus,Slate-throated Redstart,XC532567.ogg,4.0,1
sltred,Myioborus miniatus,Slate-throated Redstart,XC532568.ogg,4.0,1
sltred,Myioborus miniatus,Slate-throated Redstart,XC532569.ogg,4.0,1
sltred,Myioborus miniatus,Slate-throated Redstart,XC532570.ogg,4.0,1
